date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:51:47	92810/92810	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2021:05:11%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_popover.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_popover.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:47	90890/90890	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:27:44%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_toast.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_toast.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:48	92656/92656	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2021:38:58%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_scrollspy.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_scrollspy.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:48	134651/134651	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2021:16:01%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_utilities.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_utilities.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:49	127765/127765	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:35:17%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_flex.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_flex.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:49	88768/88768	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:16:19%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_icons.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_icons.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:50	96940/96940	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:36:29%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_media_objects.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_media_objects.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:50	92610/92610	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:37:04%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_filters.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_filters.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:50	99791/99791	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2020:35:01%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_grid_system.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_grid_system.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:51	92152/92152	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2020:30:59%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_grid_stacked_to_horizontal.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_grid_stacked_to_horizontal.html	(from https://www.w3schools.com/bootstrap4/default.asp)
